,enrollee_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
791,23647,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,1000-4999,Pvt Ltd,0,105,1.0
792,11440,city_103,0.92,Female,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,Unknown,3,123,0.0
793,7942,city_104,0.924,Unknown,Has relevant experience,No enrollment,Graduate,STEM,1,100-500,Pvt Ltd,1,112,0.0
794,12064,city_90,0.698,Male,Has relevant experience,Full time course,Graduate,STEM,7,Unknown,Unknown,1,105,0.0
795,2170,city_64,0.6659999999999999,Male,Has relevant experience,No enrollment,Graduate,STEM,9,100-500,Pvt Ltd,4,254,0.0
796,15663,city_123,0.738,Male,No relevant experience,Full time course,Graduate,STEM,7,Unknown,Unknown,2,82,0.0
797,18378,city_21,0.624,Unknown,Has relevant experience,Unknown,Graduate,STEM,6,50-99,Other,2,12,0.0
798,5943,city_61,0.913,Male,Has relevant experience,No enrollment,Phd,STEM,21,100-500,Pvt Ltd,3,33,1.0
799,8578,city_114,0.926,Male,No relevant experience,Full time course,Graduate,STEM,2,1000-4999,Pvt Ltd,0,35,0.0
800,28645,city_16,0.91,Female,No relevant experience,Full time course,Masters,STEM,6,10000+,Public Sector,4,202,0.0
801,5101,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,21,10-49,Early Stage Startup,5,42,0.0
802,14529,city_16,0.91,Male,No relevant experience,No enrollment,Phd,STEM,21,1000-4999,Pvt Ltd,1,110,1.0
803,26235,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,Unknown,5,24,0.0
805,17549,city_21,0.624,Male,Has relevant experience,No enrollment,Masters,STEM,13,10-49,Pvt Ltd,2,65,1.0
806,17610,city_41,0.8270000000000001,Male,Has relevant experience,No enrollment,Graduate,No Major,8,10-49,Pvt Ltd,3,150,0.0
807,10246,city_160,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,17,Unknown,Unknown,1,9,0.0
809,20459,city_21,0.624,Unknown,Has relevant experience,No enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,6,0.0
810,22775,city_21,0.624,Unknown,Has relevant experience,No enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,101,0.0
811,11212,city_36,0.893,Male,Has relevant experience,No enrollment,Masters,STEM,15,50-99,Pvt Ltd,3,48,0.0
813,14516,city_11,0.55,Male,Has relevant experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,50,0.0
814,6464,city_75,0.939,Male,Has relevant experience,No enrollment,Graduate,STEM,13,50-99,Pvt Ltd,4,52,0.0
816,19350,city_103,0.92,Unknown,Has relevant experience,No enrollment,Graduate,STEM,14,100-500,Pvt Ltd,3,88,0.0
817,675,city_103,0.92,Unknown,Has relevant experience,Full time course,Graduate,STEM,21,Unknown,Pvt Ltd,5,50,0.0
819,24495,city_114,0.926,Male,Has relevant experience,No enrollment,Masters,STEM,21,50-99,Pvt Ltd,5,212,1.0
820,8484,city_103,0.92,Unknown,Has relevant experience,No enrollment,Graduate,STEM,21,10000+,Pvt Ltd,5,163,0.0
821,12459,city_21,0.624,Unknown,No relevant experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,0,38,0.0
822,29414,city_103,0.92,Unknown,Has relevant experience,No enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,134,0.0
823,10548,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,21,100-500,Pvt Ltd,1,45,0.0
824,29383,city_100,0.887,Male,No relevant experience,No enrollment,Graduate,STEM,9,Unknown,Unknown,1,78,0.0
826,21283,city_10,0.895,Male,Has relevant experience,No enrollment,Masters,STEM,7,Unknown,Unknown,5,33,0.0
827,2280,city_21,0.624,Unknown,Has relevant experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,2,22,0.0
828,5624,city_90,0.698,Male,Has relevant experience,No enrollment,Graduate,STEM,21,50-99,Pvt Ltd,2,88,0.0
829,6778,city_21,0.624,Unknown,Has relevant experience,No enrollment,Graduate,STEM,7,50-99,Pvt Ltd,5,75,0.0
830,2926,city_114,0.926,Male,No relevant experience,No enrollment,Masters,STEM,21,Unknown,Unknown,1,128,1.0
831,20431,city_152,0.698,Male,Has relevant experience,Full time course,Graduate,STEM,16,500-999,Pvt Ltd,5,42,0.0
832,29537,city_54,0.856,Male,Has relevant experience,No enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,118,0.0
833,4450,city_11,0.55,Male,No relevant experience,Full time course,Graduate,STEM,0,10-49,Pvt Ltd,1,6,0.0
835,33112,city_114,0.926,Unknown,Has relevant experience,No enrollment,Masters,STEM,9,10-49,Pvt Ltd,1,40,0.0
836,547,city_114,0.926,Male,Has relevant experience,No enrollment,High School,Unknown,12,10-49,Pvt Ltd,5,52,1.0
837,9270,city_162,0.767,Male,Has relevant experience,Part time course,Graduate,STEM,6,10-49,NGO,4,31,0.0
838,15566,city_13,0.8270000000000001,Male,Has relevant experience,Part time course,High School,Unknown,6,500-999,Pvt Ltd,2,12,1.0
839,30826,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,13,100-500,Funded Startup,2,42,0.0
840,250,city_73,0.754,Male,Has relevant experience,No enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,146,0.0
841,25714,city_173,0.878,Male,No relevant experience,No enrollment,Masters,STEM,6,Unknown,Unknown,2,52,0.0
842,28267,city_21,0.624,Female,Has relevant experience,No enrollment,Graduate,STEM,0,100-500,Pvt Ltd,1,12,0.0
843,4504,city_74,0.579,Male,Has relevant experience,No enrollment,Graduate,STEM,5,0-10,Pvt Ltd,1,140,0.0
844,12581,city_104,0.924,Unknown,Has relevant experience,Full time course,Graduate,STEM,3,0-10,Pvt Ltd,0,108,0.0
845,15483,city_24,0.698,Male,No relevant experience,No enrollment,Masters,STEM,21,0-10,Pvt Ltd,5,24,0.0
846,2894,city_61,0.913,Male,Has relevant experience,No enrollment,Graduate,STEM,5,Unknown,Unknown,1,4,0.0
847,15726,city_61,0.913,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,Pvt Ltd,1,52,0.0
848,17117,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,11,0-10,Pvt Ltd,3,72,1.0
849,14182,city_80,0.847,Male,No relevant experience,Full time course,Graduate,STEM,5,Unknown,Unknown,1,30,1.0
852,16168,city_46,0.762,Female,Has relevant experience,No enrollment,Masters,STEM,9,100-500,Unknown,2,12,0.0
853,9800,city_103,0.92,Unknown,No relevant experience,No enrollment,Masters,STEM,21,10000+,Pvt Ltd,3,59,1.0
854,9544,city_21,0.624,Male,No relevant experience,No enrollment,Graduate,STEM,4,Unknown,Unknown,0,190,0.0
855,1433,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,5,Unknown,Unknown,1,80,0.0
856,27458,city_46,0.762,Male,No relevant experience,Full time course,Graduate,STEM,8,10000+,Public Sector,1,46,0.0
857,4804,city_21,0.624,Male,Has relevant experience,No enrollment,Masters,STEM,10,Unknown,Unknown,1,41,0.0
858,24376,city_114,0.926,Unknown,No relevant experience,No enrollment,Masters,Business Degree,2,100-500,Pvt Ltd,2,21,0.0
859,31613,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,10000+,Public Sector,5,8,0.0
860,26895,city_65,0.802,Male,Has relevant experience,No enrollment,Graduate,STEM,6,50-99,Funded Startup,3,101,0.0
861,17085,city_16,0.91,Male,Has relevant experience,No enrollment,Masters,STEM,21,Unknown,Unknown,5,88,0.0
862,22698,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,3,Unknown,Unknown,1,25,1.0
863,146,city_103,0.92,Other,Has relevant experience,No enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,4,1.0
864,24022,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,23,0.0
865,14658,city_102,0.804,Male,Has relevant experience,No enrollment,Masters,STEM,17,10-49,Pvt Ltd,5,34,0.0
866,21548,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,21,100-500,Pvt Ltd,1,55,1.0
868,18544,city_21,0.624,Male,Has relevant experience,Full time course,High School,Unknown,6,1000-4999,Pvt Ltd,0,96,0.0
869,28874,city_103,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,3,10-49,Funded Startup,1,18,0.0
870,6361,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,5,35,1.0
872,23426,city_57,0.866,Male,Has relevant experience,No enrollment,Masters,STEM,13,10000+,Pvt Ltd,1,18,0.0
873,22520,city_21,0.624,Male,Has relevant experience,Part time course,Graduate,STEM,7,Unknown,Unknown,4,8,0.0
874,9649,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,Business Degree,16,50-99,Pvt Ltd,1,33,0.0
876,24081,city_64,0.6659999999999999,Male,No relevant experience,Full time course,Graduate,Arts,2,Unknown,Unknown,1,94,1.0
878,27338,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,11,Unknown,Unknown,1,103,0.0
879,14873,city_36,0.893,Unknown,Has relevant experience,No enrollment,Graduate,STEM,8,100-500,Unknown,5,5,1.0
880,11886,city_123,0.738,Male,No relevant experience,No enrollment,Masters,STEM,14,Unknown,Unknown,5,12,0.0
881,9207,city_114,0.926,Male,Has relevant experience,No enrollment,High School,Unknown,8,0-10,Pvt Ltd,0,39,0.0
882,3291,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,100-500,Pvt Ltd,5,62,0.0
883,5002,city_73,0.754,Unknown,Has relevant experience,Part time course,Masters,STEM,5,5000-9999,Pvt Ltd,1,22,0.0
885,6281,city_103,0.92,Male,No relevant experience,No enrollment,Masters,STEM,5,5000-9999,Other,1,184,0.0
886,11155,city_103,0.92,Male,No relevant experience,Full time course,High School,Unknown,5,10000+,Pvt Ltd,1,20,0.0
887,14342,city_70,0.698,Male,Has relevant experience,No enrollment,Graduate,STEM,9,0-10,Other,2,30,0.0
888,10394,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,Other,15,50-99,Funded Startup,1,10,0.0
889,14014,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,166,0.0
890,28671,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,4,10-49,Pvt Ltd,0,96,0.0
891,5109,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,100-500,Funded Startup,1,15,0.0
892,31775,city_160,0.92,Male,No relevant experience,No enrollment,Graduate,STEM,21,500-999,Pvt Ltd,5,78,0.0
893,17944,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,Business Degree,11,1000-4999,Pvt Ltd,1,43,0.0
894,7499,city_28,0.939,Unknown,Has relevant experience,No enrollment,Graduate,STEM,5,0-10,Pvt Ltd,5,9,0.0
895,13124,city_67,0.855,Male,No relevant experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,36,0.0
896,22808,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,2,100-500,Unknown,2,264,0.0
897,29695,city_103,0.92,Female,Has relevant experience,No enrollment,Graduate,Humanities,21,Unknown,Pvt Ltd,1,34,0.0
898,6167,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,No Major,14,50-99,Unknown,1,20,0.0
899,137,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,21,100-500,NGO,3,37,0.0
900,19494,city_99,0.915,Male,Has relevant experience,No enrollment,Graduate,STEM,21,500-999,Pvt Ltd,5,47,0.0
902,3760,city_41,0.8270000000000001,Male,Has relevant experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,5,23,0.0
904,27220,city_75,0.939,Male,No relevant experience,No enrollment,Graduate,STEM,9,10-49,Pvt Ltd,1,77,0.0
905,26985,city_115,0.789,Female,Has relevant experience,No enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,246,0.0
907,7793,city_136,0.897,Male,No relevant experience,No enrollment,Masters,STEM,8,5000-9999,NGO,4,116,0.0
908,11502,city_21,0.624,Unknown,Has relevant experience,No enrollment,Graduate,STEM,0,50-99,Pvt Ltd,0,43,0.0
910,24978,city_21,0.624,Unknown,Has relevant experience,Unknown,Graduate,STEM,2,50-99,Pvt Ltd,2,42,1.0
911,25866,city_99,0.915,Male,Has relevant experience,No enrollment,Graduate,STEM,7,10-49,Pvt Ltd,5,6,0.0
913,5380,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,17,10-49,Pvt Ltd,5,11,0.0
914,20045,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,7,0.0
915,26651,city_61,0.913,Male,Has relevant experience,No enrollment,Masters,STEM,21,10-49,Public Sector,5,37,0.0
916,14077,city_103,0.92,Unknown,Has relevant experience,No enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,1,116,0.0
917,32000,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,21,Unknown,Unknown,2,7,0.0
919,167,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,13,Unknown,Unknown,3,29,0.0
921,24612,city_160,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,21,0-10,Pvt Ltd,2,36,0.0
922,17481,city_114,0.926,Male,No relevant experience,Full time course,Graduate,STEM,11,Unknown,Public Sector,5,32,0.0
923,28007,city_46,0.762,Male,No relevant experience,Full time course,Graduate,STEM,0,Unknown,Unknown,0,56,0.0
924,26178,city_21,0.624,Female,Has relevant experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,11,0.0
925,13467,city_40,0.7759999999999999,Male,No relevant experience,No enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,104,0.0
926,5720,city_21,0.624,Female,Has relevant experience,No enrollment,Graduate,STEM,3,10000+,Pvt Ltd,2,32,1.0
927,18565,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,8,100-500,Public Sector,3,12,0.0
928,17018,city_75,0.939,Male,Has relevant experience,Part time course,Graduate,Business Degree,6,10000+,Pvt Ltd,5,67,0.0
929,13047,city_159,0.843,Male,Has relevant experience,No enrollment,Graduate,STEM,12,500-999,Pvt Ltd,4,4,1.0
930,20475,city_21,0.624,Male,No relevant experience,No enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,15,0.0
931,5150,city_75,0.939,Male,Has relevant experience,No enrollment,Phd,STEM,21,10000+,Pvt Ltd,2,43,0.0
932,31451,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,19,0.0
933,14621,city_71,0.884,Male,Has relevant experience,No enrollment,Graduate,STEM,11,0-10,Early Stage Startup,1,24,0.0
934,29123,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,Humanities,6,500-999,Funded Startup,2,10,1.0
935,13949,city_74,0.579,Male,Has relevant experience,Full time course,Graduate,STEM,3,10-49,Early Stage Startup,1,13,0.0
936,2269,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,3,10000+,Pvt Ltd,2,18,0.0
937,12814,city_138,0.836,Male,No relevant experience,No enrollment,Masters,STEM,21,0-10,Funded Startup,2,90,0.0
938,5255,city_21,0.624,Unknown,Has relevant experience,Part time course,Graduate,STEM,7,50-99,Pvt Ltd,5,44,1.0
939,3880,city_67,0.855,Male,No relevant experience,Full time course,High School,Unknown,2,50-99,Pvt Ltd,1,30,1.0
940,25297,city_103,0.92,Female,Has relevant experience,No enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,2,36,0.0
941,27008,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,Other,3,Unknown,Unknown,0,160,1.0
942,1886,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,Humanities,21,10-49,Early Stage Startup,1,92,0.0
943,31129,city_103,0.92,Male,Has relevant experience,No enrollment,Primary School,Unknown,19,50-99,Pvt Ltd,5,34,0.0
944,1123,city_50,0.8959999999999999,Male,Has relevant experience,No enrollment,Masters,STEM,16,10000+,Pvt Ltd,5,7,0.0
945,9149,city_23,0.899,Unknown,Has relevant experience,No enrollment,Masters,STEM,18,50-99,Pvt Ltd,3,60,1.0
946,21962,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,Unknown,5,46,0.0
948,2677,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,0,64,0.0
949,18648,city_114,0.926,Male,Has relevant experience,No enrollment,Masters,STEM,21,500-999,Pvt Ltd,1,17,0.0
950,25612,city_71,0.884,Male,Has relevant experience,No enrollment,Masters,STEM,21,Unknown,Unknown,1,69,0.0
951,2784,city_71,0.884,Unknown,No relevant experience,No enrollment,Graduate,Other,3,10-49,Unknown,1,92,1.0
952,33064,city_21,0.624,Male,Has relevant experience,No enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,4,78,1.0
953,3543,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,292,1.0
954,16419,city_114,0.926,Female,Has relevant experience,No enrollment,Graduate,Humanities,9,100-500,Pvt Ltd,1,184,1.0
955,31606,city_103,0.92,Male,No relevant experience,No enrollment,Graduate,Other,14,Unknown,Unknown,1,25,0.0
956,5800,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,15,1000-4999,Public Sector,5,26,0.0
957,9032,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,21,10-49,Early Stage Startup,2,28,0.0
958,32908,city_158,0.7659999999999999,Female,No relevant experience,Full time course,Graduate,STEM,3,Unknown,Pvt Ltd,0,55,0.0
959,31186,city_136,0.897,Male,Has relevant experience,No enrollment,Masters,Other,16,50-99,Pvt Ltd,2,40,0.0
960,18411,city_11,0.55,Male,Has relevant experience,No enrollment,Graduate,STEM,2,Unknown,Unknown,1,20,1.0
961,7636,city_103,0.92,Unknown,Has relevant experience,No enrollment,Phd,STEM,9,10000+,Pvt Ltd,4,29,0.0
964,560,city_98,0.949,Male,Has relevant experience,No enrollment,Graduate,STEM,21,5000-9999,Pvt Ltd,5,29,0.0
965,5514,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,64,0.0
966,3624,city_136,0.897,Male,Has relevant experience,No enrollment,High School,Unknown,18,10000+,Pvt Ltd,1,43,0.0
967,1274,city_75,0.939,Male,Has relevant experience,No enrollment,Graduate,STEM,9,1000-4999,Unknown,0,310,0.0
968,4957,city_90,0.698,Male,Has relevant experience,No enrollment,Graduate,STEM,12,0-10,Pvt Ltd,3,20,0.0
969,7424,city_103,0.92,Unknown,Has relevant experience,No enrollment,Graduate,Business Degree,21,0-10,Pvt Ltd,2,39,0.0
970,12055,city_64,0.6659999999999999,Female,Has relevant experience,No enrollment,Graduate,STEM,6,500-999,Pvt Ltd,2,21,1.0
971,9163,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,Other,4,100-500,Pvt Ltd,1,24,0.0
972,29171,city_65,0.802,Male,Has relevant experience,No enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,11,0.0
973,16193,city_103,0.92,Unknown,Has relevant experience,No enrollment,Phd,STEM,21,5000-9999,Pvt Ltd,5,28,1.0
975,2575,city_158,0.7659999999999999,Male,Has relevant experience,No enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,155,0.0
976,21353,city_21,0.624,Unknown,No relevant experience,No enrollment,Graduate,STEM,15,10000+,Public Sector,5,67,0.0
977,9106,city_104,0.924,Male,Has relevant experience,No enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,95,1.0
978,30470,city_104,0.924,Male,No relevant experience,No enrollment,Masters,Business Degree,3,Unknown,Unknown,1,22,0.0
981,11956,city_65,0.802,Male,Has relevant experience,No enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,170,0.0
984,23795,city_114,0.926,Male,Has relevant experience,No enrollment,Graduate,STEM,4,100-500,Pvt Ltd,3,82,0.0
985,25933,city_136,0.897,Male,Has relevant experience,No enrollment,Masters,STEM,6,Unknown,Unknown,5,12,0.0
988,344,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,9,100-500,NGO,1,14,0.0
989,31672,city_126,0.479,Male,Has relevant experience,Full time course,Unknown,Unknown,0,0-10,Public Sector,1,29,1.0
990,6400,city_103,0.92,Male,Has relevant experience,No enrollment,Phd,STEM,4,1000-4999,Public Sector,1,42,1.0
991,30719,city_16,0.91,Unknown,Has relevant experience,No enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,21,0.0
992,26660,city_103,0.92,Unknown,Has relevant experience,No enrollment,Graduate,No Major,21,10-49,Pvt Ltd,5,84,0.0
994,6225,city_103,0.92,Unknown,Has relevant experience,No enrollment,Graduate,Humanities,3,0-10,Pvt Ltd,1,13,1.0
995,7773,city_21,0.624,Unknown,Has relevant experience,Full time course,Graduate,STEM,7,1000-4999,Pvt Ltd,1,9,0.0
996,7720,city_75,0.939,Unknown,Has relevant experience,No enrollment,Graduate,STEM,11,0-10,Pvt Ltd,2,53,0.0
997,2018,city_102,0.804,Male,No relevant experience,No enrollment,Masters,STEM,5,500-999,Pvt Ltd,1,18,0.0
998,5485,city_65,0.802,Male,Has relevant experience,No enrollment,Masters,STEM,7,Unknown,Unknown,1,124,0.0
999,23288,city_46,0.762,Male,Has relevant experience,No enrollment,Graduate,No Major,19,10000+,Pvt Ltd,1,47,0.0
